"point_id","state_fips_2010","county_fips_2010","tract_2010"
58975,"22","75","50300"
58976,"22","75","50300"
58977,"22","75","50300"
58978,"22","75","50300"
58979,"22","75","50300"
58980,"22","75","50400"
58981,"22","75","50200"
58982,"22","75","50200"
58983,"22","75","50400"
58984,"22","75","50500"
58985,"22","75","50500"
58986,"22","75","50600"
58987,"22","75","50600"
58988,"22","75","50600"
58989,"22","75","50800"
58990,"22","75","50800"
58991,"22","75","50700"
58992,"22","75","50800"
58993,"22","75","50800"
58994,"22","75","50800"
58995,"22","75","50800"
58996,"22","75","50800"
58997,"22","75","50800"
58998,"22","75","50300"
58999,"22","75","50800"
59000,"22","75","50800"
59001,"22","75","50200"
59002,"22","75","50800"
59003,"22","75","50100"
59004,"22","75","50100"
59005,"22","75","50100"
59006,"22","75","50100"
59007,"22","75","50100"
59008,"22","75","50100"
59009,"22","75","50100"
59010,"22","75","50100"
59011,"22","75","50100"
59012,"22","75","50600"
59013,"22","75","50100"
59014,"22","75","50100"
59015,"22","75","50100"
59016,"22","75","50100"
59017,"22","75","50100"
59018,"22","75","50100"
59019,"22","75","50100"
59020,"22","75","50800"
59021,"22","75","50800"
59022,"22","75","50400"
59023,"22","75","50400"
59024,"22","75","50400"
59025,"22","75","50400"
59026,"22","75","50800"
59027,"22","75","50400"
59028,"22","75","50300"
59029,"22","75","50400"
59030,"22","75","50400"
59031,"22","75","50400"
59032,"22","75","50300"
59033,"22","75","50300"
59034,"22","75","50800"
59035,"22","75","50600"
59036,"22","75","50600"
59037,"22","75","50800"
59038,"22","75","50800"
59039,"22","75","50800"
59040,"22","75","50800"
59041,"22","75","50100"
59042,"22","75","50100"
59043,"22","75","50200"
59044,"22","75","50400"
59045,"22","75","50400"
59046,"22","75","50400"
59047,"22","75","50600"
59048,"22","75","50400"
59049,"22","75","50400"
59050,"22","75","50400"
59051,"22","75","50700"
59052,"22","75","50700"
59053,"22","75","50700"
59054,"22","75","50700"
59055,"22","75","50800"
59056,"22","75","50100"
59057,"22","75","50100"
59058,"22","75","50400"
59059,"22","75","50500"
59060,"22","75","50100"
59061,"22","75","50100"
59062,"22","75","50100"
59063,"22","75","50100"
59064,"22","75","50600"
59065,"22","75","50100"
59066,"22","75","50100"
59067,"22","75","50100"
59068,"22","75","50100"
59069,"22","75","50100"
59070,"22","75","50100"
59071,"22","75","50100"
59072,"22","75","50100"
59073,"22","75","50100"
59074,"22","75","50100"
59075,"22","75","50800"
59076,"22","75","50800"
59077,"22","75","50600"
59078,"22","75","50600"
59079,"22","75","50100"
59080,"22","75","50600"
59081,"22","75","50800"
59082,"22","75","50400"
59083,"22","75","50500"
59084,"22","75","50500"
59085,"22","75","50400"
59086,"22","75","50700"
59087,"22","75","50800"
59088,"22","75","50700"
59089,"22","75","50200"
59090,"22","75","50700"
59091,"22","75","50700"
59092,"22","75","50400"
59093,"22","75","50800"
59094,"22","75","50800"
59095,"22","75","50800"
59096,"22","75","50800"
59097,"22","75","50800"
59098,"22","75","50400"
59099,"22","75","50800"
59100,"22","75","50800"
59101,"22","75","50100"
59102,"22","75","50800"
59103,"22","75","50400"
59104,"22","75","50100"
59105,"22","75","50100"
59106,"22","75","50100"
59107,"22","75","50200"
59108,"22","75","50400"
59109,"22","75","50400"
59110,"22","75","50400"
59111,"22","75","50400"
59112,"22","75","50400"
59113,"22","75","50400"
59114,"22","75","50400"
59115,"22","75","50400"
59116,"22","75","50800"
59117,"22","75","50800"
59118,"22","75","50800"
59119,"22","75","50100"
59120,"22","75","50100"
59121,"22","75","50100"
59122,"22","75","50100"
59123,"22","75","50100"
59124,"22","75","50300"
59125,"22","75","50200"
59126,"22","75","50200"
59127,"22","75","50200"
59128,"22","75","50500"
59129,"22","75","50500"
59130,"22","75","50500"
59131,"22","75","50500"
59132,"22","75","50500"
59133,"22","75","50500"
59134,"22","75","50100"
59135,"22","75","50100"
59136,"22","75","50100"
59137,"22","75","50400"
59138,"22","75","50400"
59139,"22","75","50400"
59140,"22","75","50200"
59141,"22","75","50200"
59142,"22","75","50200"
59143,"22","75","50400"
59144,"22","75","50300"
59145,"22","75","50100"
59146,"22","75","50100"
59147,"22","75","50600"
59148,"22","75","50800"
59149,"22","75","50100"
59150,"22","75","50100"
59151,"22","75","50100"
59152,"22","75","50100"
59153,"22","75","50100"
59154,"22","75","50100"
59155,"22","75","50100"
59156,"22","75","50500"
59157,"22","75","50400"
59158,"22","75","50400"
59159,"22","75","50600"
59160,"22","75","50600"
59161,"22","75","50100"
59162,"22","75","50100"
59163,"22","75","50100"
59164,"22","75","50100"
59165,"22","75","50800"
59166,"22","75","50100"
59167,"22","75","50100"
59168,"22","75","50100"
59169,"22","75","50100"
59170,"22","75","50100"
59171,"22","75","50100"
59172,"22","75","50100"
59173,"22","75","50800"
59174,"22","75","50700"
59175,"22","75","50200"
59176,"22","75","50700"
59177,"22","75","50300"
59178,"22","75","50400"
59179,"22","75","50800"
59180,"22","75","50400"
59181,"22","75","50100"
59182,"22","75","50400"
59183,"22","75","50700"
59184,"22","75","50700"
59185,"22","75","50400"
59186,"22","75","50800"
59187,"22","75","50200"
59188,"22","75","50100"
59189,"22","75","50400"
59190,"22","75","50200"
59191,"22","75","50200"
59192,"22","75","50200"
59193,"22","75","50200"
59194,"22","75","50200"
59195,"22","75","50100"
59196,"22","75","50800"
59197,"22","75","50800"
59198,"22","75","50200"
59199,"22","75","50400"
59200,"22","75","50400"
59201,"22","75","50400"
59202,"22","75","50400"
59203,"22","75","50400"
59204,"22","75","50400"
59205,"22","75","50400"
59206,"22","75","50500"
59207,"22","75","50600"
59208,"22","75","50600"
59209,"22","75","50100"
59210,"22","75","50100"
59211,"22","75","50100"
59212,"22","75","50400"
59213,"22","75","50800"
59214,"22","75","50400"
59215,"22","75","50200"
59216,"22","75","50400"
59217,"22","75","50100"
59218,"22","75","50400"
59219,"22","75","50600"
59220,"22","75","50400"
59221,"22","75","50400"
59222,"22","75","50400"
59223,"22","75","50400"
59224,"22","75","50400"
59225,"22","75","50500"
59226,"22","75","50200"
59227,"22","75","50200"
59228,"22","75","50200"
59229,"22","75","50200"
59230,"22","75","50200"
59231,"22","75","50200"
59232,"22","75","50200"
59233,"22","75","50200"
59234,"22","75","50300"
59235,"22","75","50500"
59236,"22","75","50600"
59237,"22","75","50300"
59238,"22","75","50400"
59239,"22","75","50200"
59240,"22","75","50200"
59241,"22","75","50200"
59242,"22","75","50200"
59243,"22","75","50200"
59244,"22","75","50200"
59245,"22","75","50200"
59246,"22","75","50200"
59247,"22","75","50200"
59248,"22","75","50200"
59249,"22","75","50600"
59250,"22","75","50400"
59251,"22","75","50100"
59252,"22","75","50300"
59253,"22","75","50300"
59254,"22","75","50200"
59255,"22","75","50100"
59256,"22","75","50100"
59257,"22","75","50400"
59258,"22","75","50200"
59259,"22","75","50100"
59260,"22","75","50400"
59261,"22","75","50700"
59262,"22","75","50700"
59263,"22","75","50100"
59264,"22","75","50500"
59265,"22","75","50200"
59266,"22","75","50700"
59267,"22","75","50400"
59268,"22","75","50400"
59269,"22","75","50400"
59270,"22","75","50800"
59271,"22","75","50800"
59272,"22","75","50100"
59273,"22","75","50400"
59274,"22","75","50400"
59275,"22","75","50400"
59276,"22","75","50300"
59277,"22","75","50300"
59278,"22","75","50300"
59279,"22","75","50300"
59280,"22","75","50300"
59281,"22","75","50300"
59282,"22","75","50300"
59283,"22","75","50300"
59284,"22","75","50300"
59285,"22","75","50300"
59286,"22","75","50300"
59287,"22","75","50500"
59288,"22","75","50600"
59289,"22","75","50800"
59290,"22","75","50800"
59291,"22","75","50800"
59292,"22","75","50800"
59293,"22","75","50800"
59294,"22","75","50600"
59295,"22","75","50400"
59296,"22","75","50400"
59297,"22","75","50700"
59298,"22","75","50800"
59299,"22","75","50800"
59300,"22","75","50200"
59301,"22","75","50600"
59302,"22","75","50800"
59303,"22","75","50800"
59304,"22","75","50100"
59305,"22","75","50100"
59306,"22","75","50100"
59307,"22","75","50100"
59308,"22","75","50100"
59309,"22","75","50200"
59310,"22","75","50600"
59311,"22","75","50100"
59312,"22","75","50100"
59313,"22","75","50600"
59314,"22","75","50600"
59315,"22","75","50100"
59316,"22","75","50100"
59317,"22","75","50100"
59318,"22","75","50100"
59319,"22","75","50100"
59320,"22","75","50100"
59321,"22","75","50800"
59322,"22","75","50500"
59323,"22","75","50400"
59324,"22","75","50400"
59325,"22","75","50100"
59326,"22","75","50400"
59327,"22","75","50400"
59328,"22","75","50300"
59329,"22","75","50400"
59330,"22","75","50800"
59331,"22","75","50800"
59332,"22","75","50400"
59333,"22","75","50400"
59334,"22","75","50400"
59335,"22","75","50400"
59336,"22","75","50400"
59337,"22","75","50400"
59338,"22","75","50400"
59339,"22","75","50800"
59340,"22","75","50800"
59341,"22","75","50800"
59342,"22","75","50800"
59343,"22","75","50800"
59344,"22","75","50800"
59345,"22","75","50400"
59346,"22","75","50800"
59347,"22","75","50800"
59348,"22","75","50100"
59349,"22","75","50200"
59350,"22","75","50400"
59351,"22","75","50100"
59352,"22","75","50100"
59353,"22","75","50400"
59354,"22","75","50400"
59355,"22","75","50600"
59356,"22","75","50700"
59357,"22","75","50700"
59358,"22","75","50600"
59359,"22","75","50800"
59360,"22","75","50500"
59361,"22","75","50100"
59362,"22","75","50100"
59363,"22","75","50600"
59364,"22","75","50100"
59365,"22","75","50100"
59366,"22","75","50100"
59367,"22","75","50100"
59368,"22","75","50100"
59369,"22","75","50100"
59370,"22","75","50100"
59371,"22","75","50100"
59372,"22","75","50100"
59373,"22","75","50100"
59374,"22","75","50600"
59375,"22","75","50600"
59376,"22","75","50800"
59377,"22","75","50600"
59378,"22","75","50600"
59379,"22","75","50800"
59380,"22","75","50800"
59381,"22","75","50600"
59382,"22","75","50600"
59383,"22","75","50800"
59384,"22","75","50100"
59385,"22","75","50100"
59386,"22","75","50100"
59387,"22","75","50500"
59388,"22","75","50700"
59389,"22","75","50800"
59390,"22","75","50700"
59391,"22","75","50800"
59392,"22","75","50700"
59393,"22","75","50800"
59394,"22","75","50800"
59395,"22","75","50800"
59396,"22","75","50800"
59397,"22","75","50800"
59398,"22","75","50800"
59399,"22","75","50800"
59400,"22","75","50800"
59401,"22","75","50800"
59402,"22","75","50800"
59403,"22","75","50800"
59404,"22","75","50800"
59405,"22","75","50700"
59406,"22","75","50100"
59407,"22","75","50100"
59408,"22","75","50100"
59409,"22","75","50100"
59410,"22","75","50400"
59411,"22","75","50400"
59412,"22","75","50800"
59413,"22","75","50800"
59414,"22","75","50800"
59415,"22","75","50800"
59416,"22","75","50100"
59417,"22","75","50100"
59418,"22","75","50200"
59419,"22","75","50200"
59420,"22","75","50200"
59421,"22","75","50400"
59422,"22","75","50400"
59423,"22","75","50400"
59424,"22","75","50400"
59425,"22","75","50400"
59426,"22","75","50800"
59427,"22","75","50800"
59428,"22","75","50800"
59429,"22","75","50100"
59430,"22","75","50100"
59431,"22","75","50100"
59432,"22","75","50100"
59433,"22","75","50100"
59434,"22","75","50200"
59435,"22","75","50100"
59436,"22","75","50100"
59437,"22","75","50100"
59438,"22","75","50100"
59439,"22","75","50100"
59440,"22","75","50600"
59441,"22","75","50300"
59442,"22","75","50500"
59443,"22","75","50600"
59444,"22","75","50600"
59445,"22","75","50100"
59446,"22","75","50100"
59447,"22","75","50100"
59448,"22","75","50100"
59449,"22","75","50100"
59450,"22","75","50100"
59451,"22","75","50100"
59452,"22","75","50800"
59453,"22","75","50600"
59454,"22","75","50600"
59455,"22","75","50800"
59456,"22","75","50100"
59457,"22","75","50100"
59458,"22","75","50100"
59459,"22","75","50100"
59460,"22","75","50400"
59461,"22","75","50500"
59462,"22","75","50200"
59463,"22","75","50600"
59464,"22","75","50500"
59465,"22","75","50600"
59466,"22","75","50600"
59467,"22","75","50600"
59468,"22","75","50300"
59469,"22","75","50600"
59470,"22","75","50100"
59471,"22","75","50100"
59472,"22","75","50800"
59473,"22","75","50800"
59474,"22","75","50800"
59475,"22","75","50800"
59476,"22","75","50100"
59477,"22","75","50100"
59478,"22","75","50100"
59479,"22","75","50100"
59480,"22","75","50100"
59481,"22","75","50100"
59482,"22","75","50400"
59483,"22","75","50300"
59484,"22","75","50100"
59485,"22","75","50300"
59486,"22","75","50200"
59487,"22","75","50100"
59488,"22","75","50700"
59489,"22","75","50700"
59490,"22","75","50600"
59491,"22","75","50400"
59492,"22","75","50600"
59493,"22","75","50100"
59494,"22","75","50800"
59495,"22","75","50400"
59496,"22","75","50400"
59497,"22","75","50800"
59498,"22","75","50800"
59499,"22","75","50800"
59500,"22","75","50800"
59501,"22","75","50800"
59502,"22","75","50800"
59503,"22","75","50100"
59504,"22","75","50200"
59505,"22","75","50700"
59506,"22","75","50200"
59507,"22","75","50100"
59508,"22","75","50200"
59509,"22","75","50200"
59510,"22","75","50100"
59511,"22","75","50300"
59512,"22","75","50400"
59513,"22","75","50200"
59514,"22","75","50300"
59515,"22","75","50400"
59516,"22","75","50400"
59517,"22","75","50400"
59518,"22","75","50400"
59519,"22","75","50400"
59520,"22","75","50400"
59521,"22","75","50600"
59522,"22","75","50600"
59523,"22","75","50600"
59524,"22","75","50400"
59525,"22","75","50700"
59526,"22","75","50700"
59527,"22","75","50800"
59528,"22","75","50800"
59529,"22","75","50700"
59530,"22","75","50400"
59531,"22","75","50400"
59532,"22","75","50400"
59533,"22","75","50400"
59534,"22","75","50100"
59535,"22","75","50300"
59536,"22","75","50400"
59537,"22","75","50400"
59538,"22","75","50400"
59539,"22","75","50400"
59540,"22","75","50400"
59541,"22","75","50400"
59542,"22","75","50400"
59543,"22","75","50400"
59544,"22","75","50400"
59545,"22","75","50500"
59546,"22","75","50500"
59547,"22","75","50200"
59548,"22","75","50200"
59549,"22","75","50200"
59550,"22","75","50200"
59551,"22","75","50200"
59552,"22","75","50200"
59553,"22","75","50200"
59554,"22","75","50300"
59555,"22","75","50300"
59556,"22","75","50500"
59557,"22","75","50500"
59558,"22","75","50500"
59559,"22","75","50500"
59560,"22","75","50600"
59561,"22","75","50600"
59562,"22","75","50300"
59563,"22","75","50300"
59564,"22","75","50300"
59565,"22","75","50100"
59566,"22","75","50200"
59567,"22","75","50200"
59568,"22","75","50200"
59569,"22","75","50200"
59570,"22","75","50200"
59571,"22","75","50200"
59572,"22","75","50200"
59573,"22","75","50600"
59574,"22","75","50600"
59575,"22","75","50300"
59576,"22","75","50300"
59577,"22","75","50300"
59578,"22","75","50100"
59579,"22","75","50100"
59580,"22","75","50600"
59581,"22","75","50600"
59582,"22","75","50600"
59583,"22","75","50600"
59584,"22","75","50600"
59585,"22","75","50600"
59586,"22","75","50600"
59587,"22","75","50400"
59588,"22","75","50700"
59589,"22","75","50400"
59590,"22","75","50600"
59591,"22","75","50300"
59592,"22","75","50400"
59593,"22","75","50400"
59594,"22","75","50700"
59595,"22","75","50400"
59596,"22","75","50100"
59597,"22","75","50400"
59598,"22","75","50400"
59599,"22","75","50400"
59600,"22","75","50100"
59601,"22","75","50100"
59602,"22","75","50100"
59603,"22","75","50100"
59604,"22","75","50100"
59605,"22","75","50100"
59606,"22","75","50100"
59607,"22","75","50400"
59608,"22","75","50300"
59609,"22","75","50300"
59610,"22","75","50300"
59611,"22","75","50300"
59612,"22","75","50300"
59613,"22","75","50300"
59614,"22","75","50500"
59615,"22","75","50400"
59616,"22","75","50400"
59617,"22","75","50600"
59618,"22","75","50600"
59619,"22","75","50800"
59620,"22","75","50700"
59621,"22","75","50700"
59622,"22","75","50800"
59623,"22","75","50800"
59624,"22","75","50800"
59625,"22","75","50800"
59626,"22","75","50800"
59627,"22","75","50800"
59628,"22","75","50400"
59629,"22","75","50500"
59630,"22","75","50600"
59631,"22","75","50800"
59632,"22","75","50800"
59633,"22","75","50800"
59634,"22","75","50800"
59635,"22","75","50800"
59636,"22","75","50400"
59637,"22","75","50400"
59638,"22","75","50800"
59639,"22","75","50800"
59640,"22","75","50100"
59641,"22","75","50100"
59642,"22","75","50100"
59643,"22","75","50100"
59644,"22","75","50100"
59645,"22","75","50100"
59646,"22","75","50600"
59647,"22","75","50100"
59648,"22","75","50100"
59649,"22","75","50100"
59650,"22","75","50100"
59651,"22","75","50100"
59652,"22","75","50400"
59653,"22","75","50400"
59654,"22","75","50100"
59655,"22","75","50100"
59656,"22","75","50200"
59657,"22","75","50400"
59658,"22","75","50400"
59659,"22","75","50300"
59660,"22","75","50400"
59661,"22","75","50400"
59662,"22","75","50800"
59663,"22","75","50800"
59664,"22","75","50400"
59665,"22","75","50400"
59666,"22","75","50200"
59667,"22","75","50200"
59668,"22","75","50400"
59669,"22","75","50400"
59670,"22","75","50400"
59671,"22","75","50400"
59672,"22","75","50400"
59673,"22","75","50600"
59674,"22","75","50800"
59675,"22","75","50800"
59676,"22","75","50400"
59677,"22","75","50400"
59678,"22","75","50400"
59679,"22","75","50800"
59680,"22","75","50800"
59681,"22","75","50800"
59682,"22","75","50100"
59683,"22","75","50100"
59684,"22","75","50100"
59685,"22","75","50100"
59686,"22","75","50400"
59687,"22","75","50400"
59688,"22","75","50400"
59689,"22","75","50400"
59690,"22","75","50400"
59691,"22","75","50600"
59692,"22","75","50700"
59693,"22","75","50700"
59694,"22","75","50600"
59695,"22","75","50600"
59696,"22","75","50300"
59697,"22","75","50600"
59698,"22","75","50800"
59699,"22","75","50100"
59700,"22","75","50100"
59701,"22","75","50500"
59702,"22","75","50400"
59703,"22","75","50100"
59704,"22","75","50100"
59705,"22","75","50100"
59706,"22","75","50100"
59707,"22","75","50100"
59708,"22","75","50800"
59709,"22","75","50800"
59710,"22","75","50300"
59711,"22","75","50800"
59712,"22","75","50100"
59713,"22","75","50100"
59714,"22","75","50100"
59715,"22","75","50100"
59716,"22","75","50100"
59717,"22","75","50100"
59718,"22","75","50100"
59719,"22","75","50100"
59720,"22","75","50100"
59721,"22","75","50100"
59722,"22","75","50100"
59723,"22","75","50100"
59724,"22","75","50800"
59725,"22","75","50600"
59726,"22","75","50800"
59727,"22","75","50800"
59728,"22","75","50800"
59729,"22","75","50700"
59730,"22","75","50700"
59731,"22","75","50800"
59732,"22","75","50800"
59733,"22","75","50100"
59734,"22","75","50500"
59735,"22","75","50300"
59736,"22","75","50800"
59737,"22","75","50700"
59738,"22","75","50700"
59739,"22","75","50800"
59740,"22","75","50800"
59741,"22","75","50800"
59742,"22","75","50700"
59743,"22","75","50800"
59744,"22","75","50800"
59745,"22","75","50700"
59746,"22","75","50100"
59747,"22","75","50800"
59748,"22","75","50800"
59749,"22","75","50800"
59750,"22","75","50800"
59751,"22","75","50800"
59752,"22","75","50800"
59753,"22","75","50800"
59754,"22","75","50100"
59755,"22","75","50400"
59756,"22","75","50200"
59757,"22","75","50700"
59758,"22","75","50100"
59759,"22","75","50100"
59760,"22","75","50100"
59761,"22","75","50100"
59762,"22","75","50100"
59763,"22","75","50100"
59764,"22","75","50100"
59765,"22","75","50100"
59766,"22","75","50200"
59767,"22","75","50100"
59768,"22","75","50400"
59769,"22","75","50400"
59770,"22","75","50400"
59771,"22","75","50400"
59772,"22","75","50400"
59773,"22","75","50400"
59774,"22","75","50400"
59775,"22","75","50400"
59776,"22","75","50400"
59777,"22","75","50400"
59778,"22","75","50400"
59779,"22","75","50800"
59780,"22","75","50100"
59781,"22","75","50100"
59782,"22","75","50100"
59783,"22","75","50100"
59784,"22","75","50100"
59785,"22","75","50100"
59786,"22","75","50100"
59787,"22","75","50400"
59788,"22","75","50400"
59789,"22","75","50100"
59790,"22","75","50200"
59791,"22","75","50400"
59792,"22","75","50400"
59793,"22","75","50200"
59794,"22","75","50200"
59795,"22","75","50200"
59796,"22","75","50500"
59797,"22","75","50500"
59798,"22","75","50500"
59799,"22","75","50100"
59800,"22","75","50100"
59801,"22","75","50100"
59802,"22","75","50100"
59803,"22","75","50400"
59804,"22","75","50500"
59805,"22","75","50100"
59806,"22","75","50600"
59807,"22","75","50800"
59808,"22","75","50100"
59809,"22","75","50100"
59810,"22","75","50100"
59811,"22","75","50100"
59812,"22","75","50100"
59813,"22","75","50100"
59814,"22","75","50100"
59815,"22","75","50600"
59816,"22","75","50200"
59817,"22","75","50600"
59818,"22","75","50600"
59819,"22","75","50600"
59820,"22","75","50600"
59821,"22","75","50600"
59822,"22","75","50600"
59823,"22","75","50600"
59824,"22","75","50100"
59825,"22","75","50100"
59826,"22","75","50100"
59827,"22","75","50100"
59828,"22","75","50800"
59829,"22","75","50800"
59830,"22","75","50800"
59831,"22","75","50800"
59832,"22","75","50800"
59833,"22","75","50100"
59834,"22","75","50100"
59835,"22","75","50200"
59836,"22","75","50200"
59837,"22","75","50800"
59838,"22","75","50700"
59839,"22","75","50100"
59840,"22","75","50700"
59841,"22","75","50500"
59842,"22","75","50600"
59843,"22","75","50800"
59844,"22","75","50800"
59845,"22","75","50800"
59846,"22","75","50800"
59847,"22","75","50800"
59848,"22","75","50400"
59849,"22","75","50700"
59850,"22","75","50800"
59851,"22","75","50800"
59852,"22","75","50400"
59853,"22","75","50100"
59854,"22","75","50700"
59855,"22","75","50200"
59856,"22","75","50700"
59857,"22","75","50300"
59858,"22","75","50200"
59859,"22","75","50200"
59860,"22","75","50200"
59861,"22","75","50200"
59862,"22","75","50200"
59863,"22","75","50200"
59864,"22","75","50300"
59865,"22","75","50200"
59866,"22","75","50300"
59867,"22","75","50300"
59868,"22","75","50300"
59869,"22","75","50300"
59870,"22","75","50400"
59871,"22","75","50500"
59872,"22","75","50600"
59873,"22","75","50800"
59874,"22","75","50200"
59875,"22","75","50200"
59876,"22","75","50200"
59877,"22","75","50200"
59878,"22","75","50200"
59879,"22","75","50200"
59880,"22","75","50400"
59881,"22","75","50400"
59882,"22","75","50100"
59883,"22","75","50400"
59884,"22","75","50400"
59885,"22","75","50400"
59886,"22","75","50500"
59887,"22","75","50500"
59888,"22","75","50600"
59889,"22","75","50600"
59890,"22","75","50400"
59891,"22","75","50400"
59892,"22","75","50400"
59893,"22","75","50700"
59894,"22","75","50700"
59895,"22","75","50800"
59896,"22","75","50700"
59897,"22","75","50400"
59898,"22","75","50400"
59899,"22","75","50400"
59900,"22","75","50400"
59901,"22","75","50400"
59902,"22","75","50400"
59903,"22","75","50400"
59904,"22","75","50100"
59905,"22","75","50400"
59906,"22","75","50400"
59907,"22","75","50400"
59908,"22","75","50400"
59909,"22","75","50500"
59910,"22","75","50200"
59911,"22","75","50200"
59912,"22","75","50200"
59913,"22","75","50200"
59914,"22","75","50200"
59915,"22","75","50300"
59916,"22","75","50300"
59917,"22","75","50500"
59918,"22","75","50600"
59919,"22","75","50600"
59920,"22","75","50600"
59921,"22","75","50600"
59922,"22","75","50300"
59923,"22","75","50300"
59924,"22","75","50200"
59925,"22","75","50200"
59926,"22","75","50200"
59927,"22","75","50200"
59928,"22","75","50200"
59929,"22","75","50200"
59930,"22","75","50200"
59931,"22","75","50600"
59932,"22","75","50300"
59933,"22","75","50300"
59934,"22","75","50300"
59935,"22","75","50300"
59936,"22","75","50400"
59937,"22","75","50600"
59938,"22","75","50600"
59939,"22","75","50600"
59940,"22","75","50600"
59941,"22","75","50100"
59942,"22","75","50400"
59943,"22","75","50400"
59944,"22","75","50400"
59945,"22","75","50200"
59946,"22","75","50700"
59947,"22","75","50700"
59948,"22","75","50700"
59949,"22","75","50700"
59950,"22","75","50800"
59951,"22","75","50200"
59952,"22","75","50700"
59953,"22","75","50700"
59954,"22","75","50700"
59955,"22","75","50700"
59956,"22","75","50100"
59957,"22","75","50400"
59958,"22","75","50800"
59959,"22","75","50400"
59960,"22","75","50100"
59961,"22","75","50100"
59962,"22","75","50100"
59963,"22","75","50100"
59964,"22","75","50100"
59965,"22","75","50100"
59966,"22","75","50700"
59967,"22","75","50200"
59968,"22","75","50400"
59969,"22","75","50300"
59970,"22","75","50400"
59971,"22","75","50300"
59972,"22","75","50300"
59973,"22","75","50100"
59974,"22","75","50200"
59975,"22","75","50500"
59976,"22","75","50500"
59977,"22","75","50600"
59978,"22","75","50600"
59979,"22","75","50600"
59980,"22","75","50800"
59981,"22","75","50800"
59982,"22","75","50800"
59983,"22","75","50800"
59984,"22","75","50800"
59985,"22","75","50800"
59986,"22","75","50200"
59987,"22","75","50500"
59988,"22","75","50500"
59989,"22","75","50800"
59990,"22","75","50800"
59991,"22","75","50800"
59992,"22","75","50800"
59993,"22","75","50800"
59994,"22","75","50800"
59995,"22","75","50800"
59996,"22","75","50700"
59997,"22","75","50800"
59998,"22","75","50100"
59999,"22","75","50200"
60000,"22","75","50100"
60001,"22","75","50100"
60002,"22","75","50100"
60003,"22","75","50100"
60004,"22","75","50600"
60005,"22","75","50100"
60006,"22","75","50100"
60007,"22","75","50100"
60008,"22","75","50600"
60009,"22","75","50100"
60010,"22","75","50100"
60011,"22","75","50600"
60012,"22","75","50100"
60013,"22","75","50800"
60014,"22","75","50300"
60015,"22","75","50400"
60016,"22","75","50400"
60017,"22","75","50400"
60018,"22","75","50400"
60019,"22","75","50400"
60020,"22","75","50800"
60021,"22","75","50400"
60022,"22","75","50400"
60023,"22","75","50400"
60024,"22","75","50100"
60025,"22","75","50400"
60026,"22","75","50400"
60027,"22","75","50400"
60028,"22","75","50400"
60029,"22","75","50400"
60030,"22","75","50400"
60031,"22","75","50400"
60032,"22","75","50400"
60033,"22","75","50400"
60034,"22","75","50400"
60035,"22","75","50400"
60036,"22","75","50200"
60037,"22","75","50400"
60038,"22","75","50800"
60039,"22","75","50800"
60040,"22","75","50800"
60041,"22","75","50800"
60042,"22","75","50100"
60043,"22","75","50100"
60044,"22","75","50200"
60045,"22","75","50100"
60046,"22","75","50400"
60047,"22","75","50400"
60048,"22","75","50400"
60049,"22","75","50600"
60050,"22","75","50400"
60051,"22","75","50600"
60052,"22","75","50600"
60053,"22","75","50400"
60054,"22","75","50600"
60055,"22","75","50100"
60056,"22","75","50800"
60057,"22","75","50400"
60058,"22","75","50500"
60059,"22","75","50100"
60060,"22","75","50100"
60061,"22","75","50800"
60062,"22","75","50800"
60063,"22","75","50800"
60064,"22","75","50100"
60065,"22","75","50100"
60066,"22","75","50100"
60067,"22","75","50100"
60068,"22","75","50100"
60069,"22","75","50800"
60070,"22","75","50600"
60071,"22","75","50600"
60072,"22","75","50700"
60073,"22","75","50700"
60074,"22","75","50800"
60075,"22","75","50800"
60076,"22","75","50800"
60077,"22","75","50600"
60078,"22","75","50100"
60079,"22","75","50100"
60080,"22","75","50100"
60081,"22","75","50100"
60082,"22","75","50100"
60083,"22","75","50500"
60084,"22","75","50500"
60085,"22","75","50400"
60086,"22","75","50400"
60087,"22","75","50800"
60088,"22","75","50600"
60089,"22","75","50700"
60090,"22","75","50700"
60091,"22","75","50800"
60092,"22","75","50800"
60093,"22","75","50800"
60094,"22","75","50800"
60095,"22","75","50800"
60096,"22","75","50800"
60097,"22","75","50100"
60098,"22","75","50400"
60099,"22","75","50700"
60100,"22","75","50800"
60101,"22","75","50800"
60102,"22","75","50800"
60103,"22","75","50800"
60104,"22","75","50800"
60105,"22","75","50800"
60106,"22","75","50800"
60107,"22","75","50700"
60108,"22","75","50100"
60109,"22","75","50100"
60110,"22","75","50100"
60111,"22","75","50200"
60112,"22","75","50400"
60113,"22","75","50400"
60114,"22","75","50400"
60115,"22","75","50400"
60116,"22","75","50400"
60117,"22","75","50300"
60118,"22","75","50400"
60119,"22","75","50400"
60120,"22","75","50400"
60121,"22","75","50400"
60122,"22","75","50800"
60123,"22","75","50800"
60124,"22","75","50800"
60125,"22","75","50100"
60126,"22","75","50100"
60127,"22","75","50100"
60128,"22","75","50100"
60129,"22","75","50100"
60130,"22","75","50400"
60131,"22","75","50100"
60132,"22","75","50300"
60133,"22","75","50200"
60134,"22","75","50500"
60135,"22","75","50500"
60136,"22","75","50500"
60137,"22","75","50500"
60138,"22","75","50100"
